"time","metric","scenario","group","load_zone","tags","count"
"2024-02-29T13:21:33+00:00","data_sent","default","","amazon:us:columbus","{}",24476
"2024-02-29T13:21:36+00:00","data_sent","default","","amazon:us:columbus","{}",25348
"2024-02-29T13:21:39+00:00","data_sent","default","","amazon:us:columbus","{}",24972
"2024-02-29T13:21:42+00:00","data_sent","default","","amazon:us:columbus","{}",25472
"2024-02-29T13:21:45+00:00","data_sent","default","","amazon:us:columbus","{}",25668
"2024-02-29T13:21:48+00:00","data_sent","default","","amazon:us:columbus","{}",26016
"2024-02-29T13:21:51+00:00","data_sent","default","","amazon:us:columbus","{}",25792
"2024-02-29T13:21:54+00:00","data_sent","default","","amazon:us:columbus","{}",25296
"2024-02-29T13:21:57+00:00","data_sent","default","","amazon:us:columbus","{}",26288
"2024-02-29T13:22:00+00:00","data_sent","default","","amazon:us:columbus","{}",26636
"2024-02-29T13:22:03+00:00","data_sent","default","","amazon:us:columbus","{}",26636
"2024-02-29T13:22:06+00:00","data_sent","default","","amazon:us:columbus","{}",26288
"2024-02-29T13:22:09+00:00","data_sent","default","","amazon:us:columbus","{}",27256
"2024-02-29T13:22:12+00:00","data_sent","default","","amazon:us:columbus","{}",27156
"2024-02-29T13:22:15+00:00","data_sent","default","","amazon:us:columbus","{}",27256
"2024-02-29T13:22:18+00:00","data_sent","default","","amazon:us:columbus","{}",27404
"2024-02-29T13:22:21+00:00","data_sent","default","","amazon:us:columbus","{}",27504
"2024-02-29T13:22:24+00:00","data_sent","default","","amazon:us:columbus","{}",28124
"2024-02-29T13:22:27+00:00","data_sent","default","","amazon:us:columbus","{}",27652
"2024-02-29T13:22:30+00:00","data_sent","default","","amazon:us:columbus","{}",27628
"2024-02-29T13:22:33+00:00","data_sent","default","","amazon:us:columbus","{}",28668
"2024-02-29T13:22:36+00:00","data_sent","default","","amazon:us:columbus","{}",28100
"2024-02-29T13:22:39+00:00","data_sent","default","","amazon:us:columbus","{}",28768
"2024-02-29T13:22:42+00:00","data_sent","default","","amazon:us:columbus","{}",28744
"2024-02-29T13:22:45+00:00","data_sent","default","","amazon:us:columbus","{}",28792
"2024-02-29T13:22:48+00:00","data_sent","default","","amazon:us:columbus","{}",28720
"2024-02-29T13:22:51+00:00","data_sent","default","","amazon:us:columbus","{}",29288
"2024-02-29T13:22:54+00:00","data_sent","default","","amazon:us:columbus","{}",28720
"2024-02-29T13:22:57+00:00","data_sent","default","","amazon:us:columbus","{}",30404
"2024-02-29T13:23:00+00:00","data_sent","default","","amazon:us:columbus","{}",29216
"2024-02-29T13:23:03+00:00","data_sent","default","","amazon:us:columbus","{}",29436
"2024-02-29T13:23:06+00:00","data_sent","default","","amazon:us:columbus","{}",30680
"2024-02-29T13:23:09+00:00","data_sent","default","","amazon:us:columbus","{}",30032
"2024-02-29T13:23:12+00:00","data_sent","default","","amazon:us:columbus","{}",30828
"2024-02-29T13:23:15+00:00","data_sent","default","","amazon:us:columbus","{}",29932
"2024-02-29T13:23:18+00:00","data_sent","default","","amazon:us:columbus","{}",31052
"2024-02-29T13:23:21+00:00","data_sent","default","","amazon:us:columbus","{}",30428
"2024-02-29T13:23:24+00:00","data_sent","default","","amazon:us:columbus","{}",31548
"2024-02-29T13:23:27+00:00","data_sent","default","","amazon:us:columbus","{}",30776
"2024-02-29T13:23:30+00:00","data_sent","default","","amazon:us:columbus","{}",31820
"2024-02-29T13:23:33+00:00","data_sent","default","","amazon:us:columbus","{}",30652
"2024-02-29T13:23:36+00:00","data_sent","default","","amazon:us:columbus","{}",32316
"2024-02-29T13:23:39+00:00","data_sent","default","","amazon:us:columbus","{}",31992
"2024-02-29T13:23:42+00:00","data_sent","default","","amazon:us:columbus","{}",32116
"2024-02-29T13:23:45+00:00","data_sent","default","","amazon:us:columbus","{}",31248
"2024-02-29T13:23:48+00:00","data_sent","default","","amazon:us:columbus","{}",33580
"2024-02-29T13:23:51+00:00","data_sent","default","","amazon:us:columbus","{}",32588
"2024-02-29T13:23:54+00:00","data_sent","default","","amazon:us:columbus","{}",32860
"2024-02-29T13:23:57+00:00","data_sent","default","","amazon:us:columbus","{}",32588
"2024-02-29T13:24:00+00:00","data_sent","default","","amazon:us:columbus","{}",31668
"2024-02-29T13:24:03+00:00","data_sent","default","","amazon:us:columbus","{}",33556
"2024-02-29T13:24:06+00:00","data_sent","default","","amazon:us:columbus","{}",34300
"2024-02-29T13:24:09+00:00","data_sent","default","","amazon:us:columbus","{}",19616
