"time","metric","scenario","group","load_zone","tags","count"
"2024-02-08T13:46:24+00:00","iterations","default","","amazon:us:columbus","{}",124
"2024-02-08T13:46:27+00:00","iterations","default","","amazon:us:columbus","{}",128
"2024-02-08T13:46:30+00:00","iterations","default","","amazon:us:columbus","{}",128
"2024-02-08T13:46:33+00:00","iterations","default","","amazon:us:columbus","{}",130
"2024-02-08T13:46:36+00:00","iterations","default","","amazon:us:columbus","{}",128
"2024-02-08T13:46:39+00:00","iterations","default","","amazon:us:columbus","{}",132
"2024-02-08T13:46:42+00:00","iterations","default","","amazon:us:columbus","{}",135
"2024-02-08T13:46:45+00:00","iterations","default","","amazon:us:columbus","{}",137
"2024-02-08T13:46:48+00:00","iterations","default","","amazon:us:columbus","{}",136
"2024-02-08T13:46:51+00:00","iterations","default","","amazon:us:columbus","{}",135
"2024-02-08T13:46:54+00:00","iterations","default","","amazon:us:columbus","{}",141
"2024-02-08T13:46:57+00:00","iterations","default","","amazon:us:columbus","{}",143
"2024-02-08T13:47:00+00:00","iterations","default","","amazon:us:columbus","{}",135
"2024-02-08T13:47:03+00:00","iterations","default","","amazon:us:columbus","{}",147
"2024-02-08T13:47:06+00:00","iterations","default","","amazon:us:columbus","{}",141
"2024-02-08T13:47:09+00:00","iterations","default","","amazon:us:columbus","{}",147
"2024-02-08T13:47:12+00:00","iterations","default","","amazon:us:columbus","{}",150
"2024-02-08T13:47:15+00:00","iterations","default","","amazon:us:columbus","{}",145
"2024-02-08T13:47:18+00:00","iterations","default","","amazon:us:columbus","{}",153
"2024-02-08T13:47:21+00:00","iterations","default","","amazon:us:columbus","{}",152
"2024-02-08T13:47:24+00:00","iterations","default","","amazon:us:columbus","{}",148
"2024-02-08T13:47:27+00:00","iterations","default","","amazon:us:columbus","{}",157
"2024-02-08T13:47:30+00:00","iterations","default","","amazon:us:columbus","{}",153
"2024-02-08T13:47:33+00:00","iterations","default","","amazon:us:columbus","{}",154
"2024-02-08T13:47:36+00:00","iterations","default","","amazon:us:columbus","{}",159
"2024-02-08T13:47:39+00:00","iterations","default","","amazon:us:columbus","{}",158
"2024-02-08T13:47:42+00:00","iterations","default","","amazon:us:columbus","{}",163
"2024-02-08T13:47:45+00:00","iterations","default","","amazon:us:columbus","{}",76
"2024-02-08T13:47:48+00:00","iterations","default","","amazon:us:columbus","{}",60
"2024-02-08T13:47:51+00:00","iterations","default","","amazon:us:columbus","{}",169
"2024-02-08T13:47:54+00:00","iterations","default","","amazon:us:columbus","{}",145
"2024-02-08T13:47:57+00:00","iterations","default","","amazon:us:columbus","{}",185
"2024-02-08T13:48:00+00:00","iterations","default","","amazon:us:columbus","{}",175
"2024-02-08T13:48:03+00:00","iterations","default","","amazon:us:columbus","{}",146
"2024-02-08T13:48:06+00:00","iterations","default","","amazon:us:columbus","{}",192
"2024-02-08T13:48:09+00:00","iterations","default","","amazon:us:columbus","{}",132
"2024-02-08T13:48:12+00:00","iterations","default","","amazon:us:columbus","{}",64
