"time","metric","scenario","group","load_zone","tags","count"
"2024-02-29T13:52:51+00:00","data_received","default","","amazon:us:columbus","{}",1075109
"2024-02-29T13:52:54+00:00","data_received","default","","amazon:us:columbus","{}",1090228
"2024-02-29T13:52:57+00:00","data_received","default","","amazon:us:columbus","{}",1115321
"2024-02-29T13:53:00+00:00","data_received","default","","amazon:us:columbus","{}",1083534
"2024-02-29T13:53:03+00:00","data_received","default","","amazon:us:columbus","{}",1128685
"2024-02-29T13:53:06+00:00","data_received","default","","amazon:us:columbus","{}",1150474
"2024-02-29T13:53:09+00:00","data_received","default","","amazon:us:columbus","{}",1128642
"2024-02-29T13:53:12+00:00","data_received","default","","amazon:us:columbus","{}",1143823
"2024-02-29T13:53:15+00:00","data_received","default","","amazon:us:columbus","{}",1162112
"2024-02-29T13:53:18+00:00","data_received","default","","amazon:us:columbus","{}",1163881
"2024-02-29T13:53:21+00:00","data_received","default","","amazon:us:columbus","{}",1182194
"2024-02-29T13:53:24+00:00","data_received","default","","amazon:us:columbus","{}",1170575
"2024-02-29T13:53:27+00:00","data_received","default","","amazon:us:columbus","{}",1195630
"2024-02-29T13:53:30+00:00","data_received","default","","amazon:us:columbus","{}",1217457
"2024-02-29T13:53:33+00:00","data_received","default","","amazon:us:columbus","{}",1195582
"2024-02-29T13:53:36+00:00","data_received","default","","amazon:us:columbus","{}",1204963
"2024-02-29T13:53:39+00:00","data_received","default","","amazon:us:columbus","{}",1281710
"2024-02-29T13:53:42+00:00","data_received","default","","amazon:us:columbus","{}",1211633
"2024-02-29T13:53:45+00:00","data_received","default","","amazon:us:columbus","{}",1228182
"2024-02-29T13:53:48+00:00","data_received","default","","amazon:us:columbus","{}",1298655
"2024-02-29T13:53:51+00:00","data_received","default","","amazon:us:columbus","{}",1248240
"2024-02-29T13:53:54+00:00","data_received","default","","amazon:us:columbus","{}",1231715
"2024-02-29T13:53:57+00:00","data_received","default","","amazon:us:columbus","{}",1328568
"2024-02-29T13:54:00+00:00","data_received","default","","amazon:us:columbus","{}",1285267
"2024-02-29T13:54:03+00:00","data_received","default","","amazon:us:columbus","{}",1281734
"2024-02-29T13:54:06+00:00","data_received","default","","amazon:us:columbus","{}",1312043
"2024-02-29T13:54:09+00:00","data_received","default","","amazon:us:columbus","{}",1335262
"2024-02-29T13:54:12+00:00","data_received","default","","amazon:us:columbus","{}",1305330
"2024-02-29T13:54:15+00:00","data_received","default","","amazon:us:columbus","{}",1342023
"2024-02-29T13:54:18+00:00","data_received","default","","amazon:us:columbus","{}",1358882
"2024-02-29T13:54:21+00:00","data_received","default","","amazon:us:columbus","{}",1362100
"2024-02-29T13:54:24+00:00","data_received","default","","amazon:us:columbus","{}",1351294
"2024-02-29T13:54:27+00:00","data_received","default","","amazon:us:columbus","{}",1367876
"2024-02-29T13:54:30+00:00","data_received","default","","amazon:us:columbus","{}",1385658
"2024-02-29T13:54:33+00:00","data_received","default","","amazon:us:columbus","{}",1402288
"2024-02-29T13:54:36+00:00","data_received","default","","amazon:us:columbus","{}",1364682
"2024-02-29T13:54:39+00:00","data_received","default","","amazon:us:columbus","{}",1449122
"2024-02-29T13:54:42+00:00","data_received","default","","amazon:us:columbus","{}",1404846
"2024-02-29T13:54:45+00:00","data_received","default","","amazon:us:columbus","{}",1415657
"2024-02-29T13:54:48+00:00","data_received","default","","amazon:us:columbus","{}",1431641
"2024-02-29T13:54:51+00:00","data_received","default","","amazon:us:columbus","{}",1455840
"2024-02-29T13:54:54+00:00","data_received","default","","amazon:us:columbus","{}",1451704
"2024-02-29T13:54:57+00:00","data_received","default","","amazon:us:columbus","{}",1469209
"2024-02-29T13:55:00+00:00","data_received","default","","amazon:us:columbus","{}",1451747
