"time","metric","scenario","group","load_zone","tags","count","min","mean","median","p95","p99","max","stdev"
"2024-02-29T13:33:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",47,1132.010617,1139.94083391489,1138.68701171875,1146.87902832031,1155.92758300781,1156.657194,3.95298798530154
"2024-02-29T13:33:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",45,1132.711593,1144.62250977778,1138.68701171875,1138.68701171875,1287.27879394531,1397.59294,38.5869832611952
"2024-02-29T13:33:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",47,1132.139569,1137.306587,1137.306640625,1137.306640625,1137.306640625,1137.306587,0
"2024-02-29T13:34:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",48,1132.666103,1138.930916375,1138.68701171875,1138.68701171875,1144.541015625,1144.540993,1.18216082882176
"2024-02-29T13:34:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",52,1132.419074,1149.47669592308,1138.68701171875,1146.87902832031,1402.79506225586,1404.839188,51.2148851270339
"2024-02-29T13:34:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",48,1132.626464,1139.01495991667,1138.68701171875,1138.68701171875,1146.55798339844,1146.558038,1.58948478513169
"2024-02-29T13:34:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",54,1132.199004,1149.02084838889,1138.68701171875,1149.74623413086,1401.28780151367,1401.802813,50.0161268623234
"2024-02-29T13:34:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",51,1132.695017,1138.74043217647,1138.68701171875,1138.68701171875,1140.04949951172,1141.412041,0.381582064045966
"2024-02-29T13:34:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",57,1132.773911,1148.36997866667,1138.68701171875,1146.87902832031,1402.17995117188,1403.896784,48.9009035363058
"2024-02-29T13:34:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",54,1132.825268,1138.306356,1138.30639648438,1138.30639648438,1138.30639648438,1138.306356,0
"2024-02-29T13:34:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",60,1132.175609,1148.03911428333,1138.68701171875,1146.87902832031,1402.50008300781,1404.901857,47.7654118859475
"2024-02-29T13:34:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",56,1132.521975,1139.75575883929,1138.68701171875,1145.33703613281,1145.33703613281,1145.337055,2.46445029076312
"2024-02-29T13:34:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",60,1131.869586,1147.29055436667,1138.68701171875,1138.68701171875,1396.79357910156,1396.793631,46.7225487369147
"2024-02-29T13:34:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",61,1132.068259,1139.69959337705,1138.68701171875,1146.87902832031,1157.28308105469,1157.283098,3.72023800195035
"2024-02-29T13:34:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",64,1131.52516,1147.021249875,1138.68701171875,1145.65022583008,1397.19104003906,1397.190996,45.3097675935935
"2024-02-29T13:34:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",63,1132.701398,1138.83724577778,1138.68701171875,1140.81671142578,1141.05334472656,1141.053371,0.581664710993482
"2024-02-29T13:34:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",66,1132.059412,1142.60361598485,1138.68701171875,1138.68701171875,1229.1608581543,1397.183655,31.8187386771202
"2024-02-29T13:34:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",68,1132.133384,1142.56976141176,1138.68701171875,1138.68701171875,1225.81615600586,1402.714776,32.0180708395565
"2024-02-29T13:34:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",69,1132.670426,1142.61634188406,1138.68701171875,1138.68701171875,1228.39602050781,1401.61959,31.6542243581798
"2024-02-29T13:34:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",68,1131.852064,1142.73277244118,1138.68701171875,1138.68701171875,1229.55607299805,1397.415526,31.3767727615293
"2024-02-29T13:34:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",73,1132.296088,1142.31149776712,1138.68701171875,1138.68701171875,1216.37624511719,1395.083337,30.010921774496
"2024-02-29T13:34:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",71,1131.917654,1142.34695412676,1138.68701171875,1138.68701171875,1216.64401855469,1398.543743,30.8393216350394
"2024-02-29T13:34:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",74,1131.838137,1142.8762557973,1138.68701171875,1146.87902832031,1217.30931274414,1407.731929,31.2791295894145
"2024-02-29T13:35:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",74,1132.36568,1143.4756682973,1138.68701171875,1149.74623413086,1219.78287963867,1394.744454,29.8572998440615
"2024-02-29T13:35:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",76,1133.346411,1145.13604382895,1138.68701171875,1146.87902832031,1218.21087646484,1407.630331,30.7930337806008
"2024-02-29T13:35:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",76,1132.404563,1142.50703838158,1138.68701171875,1146.87902832031,1209.21975708008,1396.241917,29.5508434264032
"2024-02-29T13:35:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",78,1132.423667,1143.37330397436,1138.68701171875,1146.87902832031,1210.88091552734,1397.72271,29.3937348739924
"2024-02-29T13:35:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",81,1131.684214,1141.94112406173,1138.68701171875,1138.68701171875,1196.31904296875,1394.079049,28.3801145963771
"2024-02-29T13:35:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",80,1132.725613,1141.980831575,1138.68701171875,1138.68701171875,1198.774765625,1394.001526,28.5481316720136
"2024-02-29T13:35:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",84,1131.30064,1141.7356885,1138.68701171875,1138.68701171875,1182.22228515625,1394.776834,27.9416916431827
"2024-02-29T13:35:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",84,1132.194084,1142.10619466667,1138.68701171875,1138.68701171875,1190.13456542969,1401.323352,28.6644788876425
"2024-02-29T13:35:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",85,1132.072712,1141.87471605882,1138.68701171875,1138.68701171875,1187.61051269531,1401.450865,28.5040154338458
"2024-02-29T13:35:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",85,1132.356071,1141.99418121176,1138.68701171875,1138.68701171875,1186.61381347656,1395.221403,27.8348752363044
"2024-02-29T13:35:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",88,1132.127146,1141.90849757955,1138.68701171875,1138.68701171875,1179.47311645508,1397.602787,27.6108930786358
"2024-02-29T13:35:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",92,1131.287413,1141.53856478261,1138.68701171875,1138.68701171875,1162.29797119141,1401.03096,27.3512485504063
"2024-02-29T13:35:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",88,1131.38226,1138.70280526136,1138.68701171875,1138.68701171875,1138.86782470703,1140.077863,0.148266493976241
"2024-02-29T13:35:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",93,1131.340833,1144.29532245161,1138.68701171875,1138.68701171875,1395.37805175781,1395.377994,37.4343608952271
"2024-02-29T13:35:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",92,1131.231134,1138.89139116304,1138.68701171875,1138.68701171875,1147.09682128906,1149.298987,1.39023186980351
"2024-02-29T13:35:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",96,1131.384002,1144.2791658125,1138.68701171875,1138.68701171875,1398.9189453125,1398.918959,37.3754264685972
"2024-02-29T13:35:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",94,1132.434591,1138.76835431915,1138.68701171875,1138.68701171875,1141.23608398438,1141.236102,0.450467160693191
"2024-02-29T13:35:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",100,1131.60058,1144.23093652,1138.68701171875,1139.09661254883,1400.88635009766,1406.360652,37.2673204378658
"2024-02-29T13:35:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",97,1132.042469,1138.591203,1138.59118652344,1138.59118652344,1138.59118652344,1138.591203,0
"2024-02-29T13:35:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",100,1131.789753,1146.56669921,1138.68701171875,1139.09661254883,1395.88232421875,1395.882307,44.081367555697
"2024-02-29T13:36:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",102,1131.793617,1139.25508634314,1138.68701171875,1146.87902832031,1146.87902832031,1147.479807,2.10386016134233
"2024-02-29T13:36:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",100,1130.681031,1147.53347987,1138.68701171875,1147.28862915039,1400.91209350586,1408.934987,45.3553356032345
"2024-02-29T13:36:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",103,1131.5706,1138.76929568932,1138.68701171875,1138.68701171875,1142.84040771484,1142.925228,0.587680530214058
"2024-02-29T13:36:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",108,1131.77081,1146.42005746296,1138.68701171875,1146.87902832031,1404.44786010742,1404.720103,43.6793569204468
"2024-02-29T13:36:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",103,1131.948193,1138.75945848544,1138.68701171875,1138.68701171875,1140.55285644531,1140.552806,0.362239144968212
"2024-02-29T13:36:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",109,1131.376108,1143.40526207339,1138.68701171875,1138.68701171875,1375.26065429688,1395.832283,34.6705173430349
"2024-02-29T13:36:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",109,1132.392469,1141.95376917431,1138.68701171875,1146.87902832031,1155.07104492188,1396.46084,24.8126476166852
"2024-02-29T13:36:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",110,1131.433131,1143.8238596,1138.68701171875,1146.87902832031,1377.88728271484,1400.734278,35.1628570472297
"2024-02-29T13:36:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",113,1131.698546,1141.14413935398,1138.68701171875,1138.68701171875,1145.89598632812,1408.151747,25.3539440119815
"2024-02-29T13:36:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",110,1131.39185,1143.3527288,1138.68701171875,1138.68701171875,1372.20676391601,1395.302084,34.4428805038388
"2024-02-29T13:36:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",118,1132.092104,1141.44946329661,1138.68701171875,1146.87902832031,1160.47767456055,1399.121669,24.0841223194789
"2024-02-29T13:36:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",116,1131.338042,1143.30498172414,1138.68701171875,1138.68701171875,1357.13750610351,1394.24194,33.4071319780787
"2024-02-29T13:36:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",115,1132.06346,1140.96933653043,1138.68701171875,1138.68701171875,1138.68701171875,1401.155701,24.4753325695089
"2024-02-29T13:36:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",119,1131.332535,1143.57599936975,1138.68701171875,1146.87902832031,1355.11968994141,1400.989925,33.8425676919209
"2024-02-29T13:36:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",123,1131.316144,1140.97046882927,1138.68701171875,1138.68701171875,1146.87902832031,1394.977666,23.1256159499239
"2024-02-29T13:36:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",116,1131.626252,1143.42162501724,1138.68701171875,1138.68701171875,1362.73825073242,1401.183502,34.2909396957456
"2024-02-29T13:36:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",121,1131.111611,1140.93730800826,1138.68701171875,1138.68701171875,1146.87902832031,1394.590269,23.2751603272149
"2024-02-29T13:36:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",127,1130.822462,1143.15660375591,1138.68701171875,1144.42142333984,1334.80352783203,1403.222677,32.9136702710369
"2024-02-29T13:36:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",124,1131.229873,1140.89531765323,1138.68701171875,1138.68701171875,1146.87902832031,1396.134389,23.1307118440231
"2024-02-29T13:36:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",121,1130.885712,1146.0669656281,1138.68701171875,1179.64697265625,1358.23264160156,1400.878841,34.5392083148106
"2024-02-29T13:37:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",131,1131.521275,1153.41179417557,1138.68701171875,1146.87902832031,1645.77177734375,1756.915037,83.937082103968
"2024-02-29T13:37:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",128,1131.748907,1143.10236729687,1138.68701171875,1144.01182250977,1331.45613647461,1396.694507,32.1386266847185
"2024-02-29T13:37:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",129,1131.85638,1140.83138309302,1138.68701171875,1138.68701171875,1146.87902832031,1398.928419,22.924233735069
"2024-02-29T13:37:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",131,1131.643617,1142.84982667176,1138.68701171875,1138.68701171875,1323.40856933594,1399.064147,32.0484883189567
"2024-02-29T13:37:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",132,1131.748877,1139.01207872727,1138.68701171875,1141.44551391602,1144.81701660156,1144.817056,1.37894154098868
"2024-02-29T13:37:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",134,1132.210455,1145.11998794776,1138.68701171875,1146.87902832031,1400.8310546875,1402.691385,38.9906371834112
"2024-02-29T13:37:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",137,1131.159481,1138.91752934307,1138.68701171875,1138.68701171875,1145.00354003906,1145.003504,1.18882794580268
"2024-02-29T13:37:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",137,1130.811639,1144.48291925547,1138.68701171875,1138.68701171875,1400.63659667969,1400.636646,38.4743767694418
"2024-02-29T13:37:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",138,1131.095881,1138.74035707246,1138.68701171875,1138.68701171875,1140.52783203125,1140.527819,0.309951438531464
"2024-02-29T13:37:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",141,1131.035011,1144.62987833333,1138.68701171875,1146.87902832031,1398.88757324219,1398.887615,37.6896601429147
"2024-02-29T13:37:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",138,1131.711381,1138.80533917391,1138.68701171875,1138.68701171875,1144.13061523438,1144.130602,0.796735282452927
"2024-02-29T13:37:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",144,1130.993517,1144.14136972222,1138.68701171875,1138.68701171875,1397.76611328125,1397.76608,37.1303691207656
"2024-02-29T13:37:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",142,1131.744261,1138.73078039437,1138.68701171875,1138.68701171875,1140.2412109375,1140.241204,0.258061865669108
"2024-02-29T13:37:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",145,1131.633216,1144.45467715862,1138.68701171875,1146.87902832031,1401.03517578125,1401.195594,37.4648047149878
"2024-02-29T13:37:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",149,1131.583148,1138.81630809396,1138.68701171875,1138.68701171875,1141.89819335938,1141.898151,0.633403385289533
"2024-02-29T13:37:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",144,1131.009941,1144.48941079167,1138.68701171875,1138.68701171875,1400.8310546875,1425.370154,38.7730822773637
"2024-02-29T13:37:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",150,1131.61418,1138.83575252,1138.68701171875,1138.68701171875,1141.87451171875,1141.874554,0.67458367319702
"2024-02-29T13:37:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",151,1130.859648,1144.05579437748,1138.68701171875,1138.68701171875,1400.72436523438,1400.724317,36.6823823454305
"2024-02-29T13:37:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",147,1130.516028,1140.65379902721,1138.68701171875,1138.68701171875,1146.87902832031,1395.038457,21.1672830215735
"2024-02-29T13:37:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",158,1130.50577,1143.82792936709,1138.68701171875,1138.68701171875,1402.86295166016,1405.55642,36.3209738037791
"2024-02-29T13:38:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",150,1130.871988,1140.94765252,1138.68701171875,1146.87902832031,1146.87902832031,1395.864878,21.0536175692616
"2024-02-29T13:38:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",155,1132.191073,1144.15611335484,1138.68701171875,1141.14461669922,1400.8310546875,1404.76757,36.4383487781005
"2024-02-29T13:38:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",154,1131.431219,1140.5754817013,1138.68701171875,1138.68701171875,1146.87902832031,1404.937182,21.4721686537073
"2024-02-29T13:38:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",160,1131.323271,1143.85687128125,1138.68701171875,1139.09661254883,1400.76013183594,1400.760135,35.6525967842186
"2024-02-29T13:38:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",158,1130.967185,1140.45482176582,1138.68701171875,1138.68701171875,1146.87902832031,1401.618839,20.9296043444209
"2024-02-29T13:38:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",162,1130.623776,1144.12516876543,1138.68701171875,1146.87902832031,1400.8310546875,1405.27034,35.6472634290768
"2024-02-29T13:38:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",164,1131.245364,1140.31289626829,1138.68701171875,1138.68701171875,1141.71805786133,1397.141988,20.188156241052
"2024-02-29T13:38:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",162,1131.432838,1144.07409941975,1138.68701171875,1146.87902832031,1400.8310546875,1405.189106,35.6337510562712
"2024-02-29T13:38:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",163,1130.712408,1142.59919790184,1138.68701171875,1146.87902832031,1158.18396484375,1399.543258,20.7441757765121
"2024-02-29T13:38:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",164,1131.119833,1145.12861461585,1138.68701171875,1155.07104492188,1403.86205566406,1416.871797,36.414520959611
"2024-02-29T13:38:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",172,1131.019884,1140.320138,1138.68701171875,1138.68701171875,1146.87902832031,1395.010736,19.5631286134371
"2024-02-29T13:38:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",164,1131.563772,1143.89792376829,1138.68701171875,1146.87902832031,1401.31636352539,1402.142749,35.3441450328831
"2024-02-29T13:38:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",167,1131.722388,1140.40837213772,1138.68701171875,1138.68701171875,1146.87902832031,1401.580147,20.3610915203575
"2024-02-29T13:38:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",178,1130.585087,1143.10906088764,1138.68701171875,1138.68701171875,1398.33190917969,1398.331946,33.5164079903682
"2024-02-29T13:38:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",170,1130.60468,1140.1998443,1138.68701171875,1138.68701171875,1138.68701171875,1395.870531,19.7250763985142
"2024-02-29T13:38:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",170,1130.399517,1143.41689821176,1138.68701171875,1138.68701171875,1400.8310546875,1402.097696,34.6827851837517
"2024-02-29T13:38:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",183,1130.956764,1140.13425879781,1138.68701171875,1138.68701171875,1140.16157470703,1395.34336,18.978920040338
"2024-02-29T13:38:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",170,1131.755572,1143.3149023,1138.68701171875,1138.68701171875,1400.8310546875,1401.142391,34.6308353712457
"2024-02-29T13:38:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",181,1131.486512,1140.29059664641,1138.68701171875,1138.68701171875,1146.87902832031,1396.169993,19.1631129489917
"2024-02-29T13:38:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",176,1131.014335,1143.16966389773,1138.68701171875,1138.68701171875,1398.93933105469,1398.939282,33.7828584778481
"2024-02-29T13:39:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",179,1131.383699,1139.00504029609,1138.68701171875,1143.86242675781,1143.86242675781,1143.862383,1.24639862643642
"2024-02-29T13:39:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",184,1130.613112,1144.47800406522,1138.68701171875,1138.68701171875,1400.8310546875,1401.415748,38.3504453842597
"2024-02-29T13:39:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",181,1131.014408,1138.68790107182,1138.68701171875,1138.68701171875,1138.68701171875,1138.850094,0.0121226815487867
"2024-02-29T13:39:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",186,1131.18493,1144.41351153226,1138.68701171875,1138.68701171875,1400.8310546875,1401.002145,38.1322306353549
"2024-02-29T13:39:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",187,1130.998928,1138.69780853476,1138.68701171875,1138.68701171875,1138.82849853516,1139.697598,0.104232228004408
"2024-02-29T13:39:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",188,1130.816767,1144.22228208511,1138.68701171875,1138.68701171875,1396.79724121094,1396.797258,37.3443674298888
"2024-02-29T13:39:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",183,1130.921597,1138.69417662295,1138.68701171875,1138.68701171875,1138.80520263672,1139.343661,0.0684595862589124
"2024-02-29T13:39:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",192,1131.155592,1144.43001951562,1138.68701171875,1142.37341918945,1400.8310546875,1405.762747,37.7063565947679
"2024-02-29T13:39:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",191,1130.611148,1138.72423174346,1138.68701171875,1138.68701171875,1141.05737304688,1141.057421,0.295509572665861
"2024-02-29T13:39:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",192,1130.594464,1144.46509832813,1138.68701171875,1142.37341918945,1400.8310546875,1412.497879,37.9530771300516
